RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
102001,0,United States,country,,120362.2091557836,120573.96486703478,120836.57312790146,121399.81630047975,122048.04166399322,122743.0266201914,123479.1518152486,124273.72732516011,125100.22691924968,125929.8744232222,126755.54898164666,127582.33878459423,128341.28446759454,129013.4146664611,129661.69488736033,130362.62994814232,131119.04597943055,131895.11257492247,132693.65669192348,133527.89643689,134369.57820639556,135207.64339226848,135988.7633663623,136721.07883543018,137368.74495183703,137988.2241672323,138619.75537555586,139306.83682202,140065.73130587538,140887.76488968462,141788.95649045904,142751.13090407316,143726.10233870626,144699.6000580549,145626.7890922169,146529.43489434992,147346.28381829083,148127.89175735778,148909.07649953125,149759.5380222992,150695.26385236278,151665.9919574453,152687.5429685541,153772.52910639945,154920.60459253457,156079.13142045855,157156.435374229,158169.46753170414,159136.66243045146,160169.93692940168,161309.90170817674,162584.28650061824,164019.30241382922,165582.0924934044,167266.1448938081,168974.4252231118,170661.0733943398,172277.3635848994,173794.37144301904,175288.92235091605,176735.01003402934,178210.4039030488,179732.3752068422,181446.93654474235,183268.30175112863,185176.0129299405,187097.94235016755,189041.9720251475,190953.75059949447,192764.47109866867,194417.46802378204,195911.0380857481,197190.04306682365,198377.85736505175,199574.2300945179,200859.70215651303,202128.46313702804,203247.49932092015,204124.25402572937,204798.78068966573,205240.44958415153,205552.35397329557,205715.8141179002,205814.44984289995,205850.91351102196,205889.7288957817,205917.7355286788,205946.25119782507,205855.37847195912,205594.28585191572,205109.2630408987,204536.4111944413,203852.21096095524,203117.3193572911,202235.1096528948,201304.2398300385,200236.20544423876,199059.7722841058,197737.1147518085,196309.3053426176,194824.39020335124,193262.58215659173,191600.56454725927,189757.47305584585,187892.54657591076,186072.21693686457,184290.9405847603,182525.54700657423,180803.23009183304,179334.65633186497,177987.81407850832,176718.5230648256,175435.12897550978,174226.21021168405,173131.3152314774,172118.52491291869,171187.9801307478,170427.70090462235,169998.5395705962,169806.1536057446,169743.47835198604,169674.85317483795,169671.43038558343,169773.43191937823,169832.4287231583,169692.36499315195,169162.28026147062,168379.14531106706,167408.33988262864,166404.76504579806,165385.93546092507,164437.78642476638,163559.68560114634,162746.26123773868,161971.66571220147,161161.49788848765,160307.99744746284,159471.74599072692,158766.65052190787,158174.20853262077,157665.80867335352,157165.6912794816,156740.4701509912,156371.06992167246,156145.7823823813,156127.5140650168,156335.01910541937,156689.17488035053,157122.88382530524,157642.11086151045,158208.74538793744,158694.54012064383,159249.4044039447,159849.04759406488,160565.40565984338,161314.90957141353,162174.70804765465,163098.35390773742,164062.2679141129,165111.25799749015,166337.3437635606,167699.24535819973,168934.17137883115,170137.8995314734,171236.86077048365,172455.60629164835,173453.02096877564,174366.08457123314,175162.82541463245,176012.99173588434,176871.11018004164,177732.48831038238,178716.28645231458,179588.43012810743,180445.04894993812,181100.92785687736,181715.59187098243,182120.91051269005,182650.0610086147,183297.2173041772,184094.01422396515,184887.1212502001,185692.92174457663,186573.99967176295,187545.97169859335,188479.42563486015,189443.9567925036,190455.60802791253,191574.259312094,192749.93302405215,193805.94105079025,194856.74683366227,195989.19422385725,197116.35148979293,197955.03953182828,198721.8626771365,199492.42774120544,200431.048269256,201145.36808618088,201816.9589334821,202553.5707127614,203481.75070525796,204509.41462873504,205594.65793531193,206681.3127280186,207818.63489516507,208989.63552767676,210261.98504184617,211394.3032768721,212455.46592646907,213360.2171704961,214287.41050273168,215252.75033535983,216354.40970338057,217541.6909886525,218784.20196110892,220013.4283205701,221207.0183310833,222587.7183719227,223844.89899918603,225066.16184753017,225952.35993498188,227074.93777164957,228151.45838123455,229240.86598777675,229989.9738540294,230742.86931290128,231547.48622719428,232518.05119615345,233644.48328839985,234834.76234678607,235896.37154854697,236687.83177952407,237383.3368220049,238023.6813335965,238727.5021062827,239347.43719965257,240210.91405834924,241386.0414968393,242767.83889822397,244289.3436508216,245776.26535236937,247323.12436866303,248647.62461712272,249393.1628977,249812.8735635411,250486.0767737487,252099.37751427895,254870.22507764012,258254.82175208107,262082.67851069427,265813.3957902351,269401.48667702073,273069.2731396898,276897.7463826025,281084.87085513276,285729.89345256425,290725.4908539529,295209.5971238967,298396.2060249714,300341.1142432884,302247.3580108415,304831.599863639,308016.5049070734,312398.2018662526,317646.14551121095,323816.35515640234,329983.17066636606,335493.8515784878,340100.14046898397,342520.8235365138,342889.2941865069,341631.2391495381,340421.49017490254,339428.2240447626,338526.1048938344,337343.85551485163,336479.83416761673,336418.7652703714,337376.4731824063,338991.03456984856,340915.28191837884,342651.09605014644,344261.8572717826,345478.7947173011,346389.4353362149,347034.55284444406,347462.67325020226,347888.7082346136,348669.4507320986,350187.83029201627,352016.06340136775,353428.26252348576,353981.42470049794,354127.23800722975,354366.9500526761,354810.77624674357,355390.46683715534,355876.09791064495,356585.2706512694
394913,1,"New York, NY",msa,NY,215827.415564292,216744.56030640885,217670.19946160665,219545.90256797965,221488.25809025115,223641.64550631525,225994.27497576305,228499.953920071,231064.23947354572,233621.8837925472,236101.55197274723,238443.2132474417,240674.52501590448,242962.5327604223,245182.98567011757,247428.2053044607,249634.81244911836,252011.2390709828,254433.10431912995,257034.00127691115,259717.47395537887,262607.8298748776,265392.2370360863,268070.6289563543,270724.63410941063,273268.6217213892,275687.13910114183,277985.1184303549,280379.31912245724,283089.42729856604,286087.26438463735,289702.60987670434,293632.81550508464,297647.9035781412,301366.7729811301,305016.0733951977,308649.898933639,312291.35392380785,316072.8313160252,319683.2428657584,323334.51779531484,326944.1000369374,330726.18438178004,334490.250382404,338026.31401640625,341332.1387515851,344417.61581418826,347377.6207202139,350532.5910099584,353683.91067409865,356944.35863497265,360128.60834009247,363773.3391471198,367798.0939990235,372294.25519212027,376953.0120663663,381784.4990466615,386631.43120186747,391286.74845037423,395610.5592410147,399668.2619239239,403610.1836574605,407615.9471154403,412176.8698617683,417121.0116674886,422128.8243545356,426878.68267396913,431571.4410841072,436313.524778794,441154.3196055761,445621.7354259342,449931.2441744376,453767.2739330545,457584.579703157,460843.34097185475,463777.5650138439,466312.89229901414,468680.0733336641,470411.2381941588,471261.2846796293,471180.38264878746,470274.27321035205,468882.89571596374,467243.3571794941,465677.5026122251,464478.15803129406,464210.39718107367,464034.5362174303,463865.77035512385,462743.6932464963,461168.1665712123,459461.03678558656,457630.0217020383,456268.30098782224,454896.7869702109,453568.23683800973,452310.9622357427,450971.6220934132,449246.7944654028,447265.60432604235,444442.1581375131,441558.77685613465,438386.86276138417,435420.2468113746,432360.72150989546,429067.4562086738,425616.72135076305,422304.0574856312,418869.35466921265,415534.8267352914,412316.7178979532,409176.4869201361,406466.5960524713,403755.8283470447,401224.2758347404,398537.98184725665,396311.61765347625,394587.3028841451,393485.220946675,392798.9954433437,392555.73220562545,392717.8618897698,392680.8919617149,392674.9920351307,392499.48731212405,392877.3880570585,393300.4592644614,393493.46443473944,393056.6115549472,391926.5752043707,390357.15285794175,388471.1432114897,387011.8496195972,385869.01478413615,385223.06983091176,384275.4583554733,383184.79495974554,381643.610110226,380073.7071875091,378472.07398779114,376920.33208456566,375359.9778852871,373695.7888248393,372175.9487209495,370780.0975034721,369921.3552684984,369863.68458891194,370377.31208347465,371230.1172186718,371718.3390708584,372072.0810687496,371978.73077553365,372095.1418121721,372049.5102949727,372204.4286205068,372252.1648475725,372947.07178998966,373888.281887487,374941.18386107654,375882.244516225,377036.9774352247,378617.9756503233,380332.59538210504,382272.2948383049,384232.3448675242,386238.72118893295,387701.95016766846,388699.2085117617,389863.3558038361,391589.2515472335,394088.9015076055,396814.1800605178,399494.9720158288,401292.9860906016,402273.0828337618,402726.37157914584,403496.7201417955,404451.0418931828,405684.32164040726,406502.8659584008,407024.68687751825,407222.3223648683,407689.7762116962,408295.0424659325,409505.5906937961,410680.04842968745,412049.4797718438,413797.6875915977,416330.50545683334,419273.8659630203,421899.27544428874,424173.4995011966,425908.882640592,427239.5316925507,427960.36226939847,428932.05686831614,430188.6226666199,431793.6322551948,433020.7485999023,433640.4439189709,433996.5030617036,434755.23581077746,436282.5398836248,438761.6879943686,441201.2096224384,443742.0067626699,446077.01756183384,449020.97811494145,451604.21187107783,453820.10105980566,455376.0405076972,456961.06465242704,458548.12080907385,460336.2743431928,461880.69853100966,463613.8283877627,465332.66021838674,466872.8441977638,468656.16061346285,470523.28951569693,473088.71267363057,475276.6192862707,477667.1821489551,479664.9961312667,481491.07918314607,482505.0649398191,483379.0851665598,483988.96758401697,485020.77661329135,486576.1047759633,488561.8025092003,490724.7447741002,492160.4813537693,493425.7504673864,494116.20856564,494602.1985755835,494335.65128855134,494370.1919160133,495336.6448047198,496986.488760503,499414.2537657212,501645.9971509269,504212.9329357981,506546.8446554479,508396.6042023797,508736.3694000005,507824.3877999918,507142.5618364347,508808.75567139307,512500.7406099941,517845.7457544403,524121.1241595855,530093.6361210268,536337.2470796565,542133.2230326458,547942.3786764047,553543.5998339056,558566.9303005023,562755.0534519019,565275.598208252,566814.3626909007,568985.3385342428,572468.6476272458,576396.2320149847,580571.5739077791,585168.0958570262,591434.4332209995,598027.5765406064,604680.3927952551,610767.1034776617,614640.5016879895,615360.736124437,612860.3107033694,610302.0547164135,608282.7963290828,606856.9111266154,606038.8563990855,604683.9782816725,604998.9027498169,607003.8509681576,611028.2147724516,615191.891745362,618788.8432714924,622083.3566552546,624806.1527903107,627149.8213512255,629458.7724352601,632218.3917871908,635098.9487970626,639131.3771345677,644520.0119018825,650611.5685917487,655257.357089562,658329.4483816569,661068.3225609019,664800.5222004309,668815.7511206515,672329.954298303,675092.682471509,676871.8289897883
753899,2,"Los Angeles, CA",msa,CA,218392.42212563916,219205.11902981595,220287.6235554597,222441.44392206336,224797.04817692036,227136.15581905097,229533.9765619278,231954.64136294127,234234.88740022297,236271.03168340237,238111.9322379212,239954.0126531572,241295.8218474296,242756.01240724372,244415.0968581592,246854.4055448738,249401.4860811396,251835.87756624972,254281.10336692136,256726.19512596435,259171.3466500589,261539.87077978635,263648.76560542703,265747.03048493207,267408.35477155884,269342.9992294859,271740.6073220913,274985.3452189286,278721.32191590266,282648.95929197787,287350.2418375344,292350.36777599546,297436.10014186444,302090.8474529143,306581.42789174506,310972.39769272576,314678.3682341413,318149.8374508774,321902.92418872047,326268.52240532986,331484.97317942086,336139.22285668773,341552.1807695352,347282.9472513472,353809.9187280079,359657.91064744,365178.7058034705,370585.2445147354,376503.8250458138,383220.4232013487,390946.9898487704,400026.9414551899,410818.10644947056,422001.8494031961,432429.7997023117,441395.0612641703,449875.9238086296,458046.1974065175,464169.6278559061,469772.46723695315,474616.9760363788,480690.73427179974,487373.8905612254,494537.9640516465,501464.86391726387,508052.5217135589,515425.8319092088,523500.0333001895,531940.5167861275,540590.5022423187,547353.125807444,553711.4620302627,559141.3703036759,564179.8272958366,568782.6141395372,572837.2490296235,577294.4738749712,581024.209230244,582806.9542230074,584276.5780199846,583596.0680406527,583532.4604236534,582760.7609831141,582580.443706,582610.810926164,582344.5239034892,581425.970340672,579746.8370375099,576718.8367466413,573476.7440372647,568418.9406860698,562693.2291934061,555865.7401664335,549017.8901805399,543333.5568543024,537045.678430563,531015.1008006103,522928.0548249174,513597.6381204463,501542.1576966806,488364.82531641633,475606.3166096673,463813.83840650134,453386.8770872236,445395.8553952055,438201.1539946525,430848.2459771226,421720.7033055273,414013.7822274789,408980.9829880071,405493.1011177739,402419.4075411635,399380.42796638823,395930.78970707493,393116.6788435312,391153.03029665543,390609.5641880845,390862.962622996,392780.2240846173,396416.8204045797,398697.5332330109,399006.8876628894,399235.7398528312,401176.1185688882,404035.71342810366,404248.60615208215,402502.9470076808,398915.5673695938,395185.68090566824,391439.11966839945,387926.1009222045,386010.4312941686,384950.8482181526,384871.3281002071,383677.7227559641,382128.2223920055,378337.7998477554,376284.2503867441,374777.2754807516,373057.1433369556,369713.8924961397,366089.431278822,364698.4473286381,364405.180672313,363888.8353776413,362341.60282624926,359864.5277769598,357619.6514339374,356542.5399490483,356932.8910091279,358808.6949630611,362794.28766169486,368479.6406623593,375229.1891365862,382270.9153470245,389218.9635442208,394664.1942331707,398162.92022059736,400140.0916125102,403112.6061351037,408260.6461625756,415185.8914762566,422803.7738523849,430733.06027082406,439161.6024923779,447633.96005629795,454837.30806442787,460577.9544298777,463608.2079942745,464983.01907289546,465443.1429465859,467032.0169304122,469157.76531255577,471162.575357778,473051.1558336468,475599.642729346,479986.0473304868,485122.8884645235,490670.45710317214,495510.09595786297,498854.80240058625,500593.25103334215,500963.8663257628,501108.6594646014,501730.8993621623,502969.4701405912,503699.8118578918,502574.8389824002,499709.830134398,496309.4138643942,492717.76841904386,489393.89949732326,491883.456915138,500438.3591351482,512274.9976874972,521243.849440428,526846.213407835,531372.8398383418,531939.0381077727,528551.3433966861,522139.44102679746,517625.80574390426,516605.9787761444,518374.53410975373,526079.4799425754,537472.0318081775,550784.8184315778,560377.0939627955,566921.3484733837,571809.9272793783,572909.4149832446,572783.5227066298,572462.2191457641,575727.2846890058,579779.3572604748,584699.07434503,591145.681443265,598997.410787793,606454.6286231958,612132.790807416,616685.1359138611,620101.5503426677,623676.7156656757,629055.784289372,636234.5395328603,643859.2977293379,649257.8796215063,652135.2535757876,649748.5309432017,643525.4248516619,635945.8378653228,631114.4697830934,628653.9018556593,627407.9364759885,628222.8203343162,631943.0552074122,638058.1246066536,644604.4200786003,650569.4172367295,655982.0999821111,659162.2885479712,660674.5325607073,661431.4538039848,662384.3350743107,661456.2759592804,658664.8647054288,658352.5304246369,663332.2163750286,674007.360505904,686786.7010153123,700938.802210569,714440.3791534746,723533.3466755603,729206.1596643435,732358.9048328392,739086.4313583205,748624.6778218293,760411.4406867111,771991.6040584896,780851.6799736592,787718.3313547963,794351.9730405783,802598.8448998105,812507.5521975589,824419.7791863322,838511.9813054994,854351.4739235076,868718.9311244301,880013.2417470128,886380.5843036091,888187.1169496714,885148.2558444514,879552.2804227477,874349.3677963265,870649.3825439462,867561.5749750612,859366.015282299,848595.9787426045,838949.1631857421,836601.187949082,840337.8182219625,848038.9469192224,859109.7064202024,872504.3703603212,886028.8974650385,897281.4178016788,905749.5606746424,911067.145683458,911218.914156448,908300.6213388568,907196.8648548598,910626.100547806,916455.7233074944,920367.4430739792,924697.980571617,929829.6377438796,936186.7401515248,941354.595913276,945807.2433796194,949787.2298236536
394463,3,"Chicago, IL",msa,IL,150388.567381105,150527.78338480648,150792.92271598623,151452.52348068138,152245.94386289534,153136.37619735932,154084.1217668466,155421.42481838012,156991.7339827318,158800.67213333643,160172.9319733363,161294.08265463638,162103.5873957985,162897.2212978225,163731.80194291493,164617.484400625,165683.13239033284,166793.56582834266,167883.40767954904,169229.2045692712,170737.61318461233,172516.06962382878,173835.83252874506,174855.3262703427,175518.68190021522,176310.63494159156,177240.67356512937,178130.37227001577,179092.06865922597,180063.68691530428,181233.67633193813,182715.8799536759,184333.06441747348,186067.23202557495,187239.32217205723,188281.02259600884,189102.7338804149,190137.22806945033,191118.1910116285,192236.35982739052,193275.09912601116,194273.3322511857,195171.8763154217,196443.67903331027,197998.60527513316,199729.36611895775,201075.01946847409,202144.08325994303,203130.962224097,204174.02336980728,205222.12397821993,206414.66265958853,207746.92900919795,209329.897663284,210838.7374961604,212558.18186237305,214232.96102758183,216074.7187639066,217639.1534514552,219179.08665998024,220486.8603935966,221953.4786543116,223429.4134870635,225065.2519224947,226748.77277761875,228490.93297927783,230135.8111970093,231903.96545085675,233858.13040528249,235995.89354336457,237679.54518615743,239115.78833199583,240311.8420913307,241622.28299470284,242979.65531721408,244220.33957569452,245498.18286080495,246388.09981833724,247062.79223623697,247534.0679953154,247906.3557323216,248192.13530670045,248439.17010994453,248801.70524816672,249372.27126615445,249985.50210231057,250485.18737577728,250677.05648251777,250600.0134878635,250319.08462044425,249867.79532997025,249335.7312613048,248515.3471333458,247621.81078293908,246736.58725236313,245734.9700099828,244692.68892847747,242593.62590724745,241699.2407187913,239890.97595230548,239320.28426975023,237182.70237178876,235887.83112838233,233354.59775606357,231261.59752859408,228328.76822028993,225571.34018707855,222271.5984584425,218579.58668685015,215657.00534840717,212804.91371724883,211185.1008121535,209211.42170619988,207728.93446678857,206167.63514099095,204755.1918601596,202729.9333146252,200774.8274166122,198827.32116676643,197856.30799828513,196911.40858186092,196559.2542904868,195574.59514184948,195727.373709264,195269.45884429244,195633.0367823443,194086.96201598295,192754.08224812997,190617.06441200737,188917.69804360648,186542.470168886,184240.52180628455,182144.14936951236,180490.51555876745,179355.74595107255,178057.28371916033,177208.86723775518,176018.68372544882,175361.56177793894,174309.66798345055,173287.19803041464,171448.29457260892,169998.79304117968,168131.94013901506,166918.75080920325,165638.59249475892,164874.7021085132,164178.67841259853,163599.08589628138,163449.24593408036,163576.2092545981,163660.24358928142,163667.2651953601,163477.43106394503,163154.35951113826,163008.46372506136,163387.56460434225,164472.82507244314,165684.13329993206,167246.97914495374,168599.25171509656,170299.5384202004,171722.43217875066,173385.39162596455,174936.06075356828,176806.99248025796,178584.76178643177,180323.2201234443,181707.16730708897,183100.36828595397,184397.3763429844,185586.16982907325,186766.5284755979,187744.57950500143,188735.99750074733,189477.7210885187,190094.27398845463,190591.0601854306,191115.51107491003,191651.7803658076,192131.28489387463,192439.918085648,192972.66020023124,193494.72340884883,194360.9104355513,195061.91650749047,195849.93834896004,196518.2096369851,197308.30687908415,198391.01039430997,199528.0452157741,200698.53025115657,201847.97330205524,203026.42013450115,203811.55874574793,204548.19138945872,205188.62217310743,205961.07773311337,206380.76199802037,206756.2734156097,207182.17081121943,207963.21073943505,208879.41783218744,210091.5060819596,211344.9681681333,212710.72410668596,214241.07030348675,215530.65028810623,216559.49648793344,216925.80439521337,217147.47227989256,217331.2621941637,218004.36341857244,218948.98084379567,220119.8720356994,221360.12448996163,222746.82087960988,224077.41204891435,225614.4774084514,226815.80547207608,227755.9431589352,227860.1585633513,227900.4640799034,227818.67251194303,227915.8125447668,228055.2400604052,228358.1867102929,228936.82176402537,229809.0487403959,230993.9624692206,232112.59754389047,233008.099296198,233414.95274896195,233619.42023132465,233441.22361975032,233228.5973271654,232782.3134683501,232673.40328917015,232868.15270824792,233488.45818459723,234597.67305676115,235918.99279441367,237305.29812459627,238171.37166883683,238263.48038593773,237809.26524998585,237340.3623882469,237662.3255467895,239211.6870690394,241620.61626079225,244604.847019391,247572.52345171897,250521.3830163052,253725.40296609505,257054.70117075928,260250.62817283891,263181.9250453505,266006.2804061728,268364.3653261921,269745.21297162253,270004.3690144504,270147.11462040344,270807.4074362774,272258.74360725813,274837.6316525696,278594.204660761,283278.4311927567,287810.2445522382,290970.3946927115,293105.4518535416,293623.6483193809,293016.64729922736,291364.355845272,290035.573388496,289275.74263326573,288862.02712582395,288262.80033656425,288111.6273520829,288746.87769539567,290413.8792399028,292573.0446928024,295096.57512026746,297600.77911485167,300018.6784023202,301820.813169698,303162.54610995,304061.7172380782,304685.59790331725,305334.5270704301,306696.2404929858,309063.307732931,311880.9383708189,313961.45849242824,315161.9204891554,315884.2559886387,316789.1300359671,317773.8675114422,318733.4942092583,319752.7515234958,320977.0013987245
